the_geom,postcode,id,name,building_name,street_name,suburb,state,cartodb_id,address,phone_number,latitude,longitude,active,ticket_types_sold,comments,opal_id
0101000020E6100000BB9DDD572EDE6240CE4ED154B9E040C0,2147,34991,Speedway Kings Langley,,18 Solander Rd,Kings Langley,NSW,1196,"18 Solander Rd, Kings Langley NSW 2147",02 9838 4694,-33.755655863,150.943157132,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,34991
0101000020E6100000C957022971E36240ACCABE2B82EC40C0,2137,34992,Mortlake Newsagency, ,6 Gale St,Concord,NSW,1197,"6 Gale St, Concord NSW 2137",02 9743 2722,-33.8477225,151.1075635,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,34992
0101000020E610000049F02B7B37E662402382CC295CEF40C0,2009,35003,Central Pyrmont Newsagency, ,160 Harris St,Pyrmont,NSW,1198,"160 Harris St, Pyrmont NSW 2009",02 9552 4581,-33.8700001,151.1942726,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35003
0101000020E61000001353D8FB43DF6240DF22E6481DDD40C0,2154,35004,Castle Newsagency, ,16 Victoria Ave,Castle Hill,NSW,1199,"16 Victoria Ave, Castle Hill NSW 2154",02 9634 3000,-33.7274562,150.9770488,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35004
0101000020E6100000D1561666D0E16240936BAAF1090441C0,2232,35005,Angels Newsagent,,39 East Pde,Sutherland,NSW,1200,"39 East Pde, Sutherland NSW 2232",02 9521 2254,-34.031553467,151.056689304,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35005
0101000020E61000004C6F7F2E9AE5624016A6EF3504F340C0,2042,35006,Mitford Convenience Store & Internet Cafe, ,75A Enmore Rd,Newtown,NSW,1201,"75A Enmore Rd, Newtown NSW 2042",0426 203 018,-33.898566,151.175071,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35006
0101000020E6100000E3CD2BE807E062400FEAC7CB3FE840C0,2150,35007,Jessie Street Centre Newsagency,Jessie Street Centre,2-12 Macquarie St,Parramatta,NSW,1202,"Jessie St Centre, 2-12 Macquarie St, Parramatta NSW 2150",02 9687 8113,-33.8144469,151.0009652,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35007
0101000020E6100000D62CE11A29E762407AE2395B40F440C0,2033,35012,Lucky Supermarket, ,132 Anzac Pde,Kensington,NSW,1204,"132 Anzac Pde, Kensington NSW 2033",02 9697 2703,-33.908214,151.2237677,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35012
0101000020E61000004DD07014AAE162402BBF677FFBF940C0,2210,35016,Riverwood South Newsagency, ,188 Belmore Rd,Riverwood,NSW,1205,"188 Belmore Rd, Riverwood NSW 2210",02 9153 5348,-33.9529876,151.0520117,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35016
0101000020E6100000A7052FFA8AE66240AB7B6473D5F040C0,2000,35017,Eclipse City Convenience Store, ,743-755 George St,Haymarket,NSW,1206,"743-755 George St, Haymarket NSW 2000",0416 677 062,-33.881514,151.204465,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35017
0101000020E6100000BEC2E26D6EE662409595AF963EF140C0,2008,35018,Woolworths Central Park, ,26-60 Broadway,Chippendale,NSW,1207,"26-60 Broadway, Chippendale NSW 2008",02 8885 2689,-33.884722553,151.200980132,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35018
0101000020E61000004B2C0F23BBDF6240AB7122391AEB40C0,2160,35019,Everyday Food Market,,137 Merrylands Rd,Merrylands,NSW,1208,"137 Merrylands Rd, Merrylands NSW 2160",02 9682 5486,-33.836737768,150.991593866,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35019
0101000020E6100000AE2A262F45E56240CFB47BF431F040C0,2040,35024,Lilyfield Corner Store, ,356-358 Catherine St,Lilyfield,NSW,1209,"356-358 Catherine St, Lilyfield NSW 2040",02 9560 5429,-33.876524506,151.164695334,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35024
0101000020E61000000DFB3DB1CEE66240BF620D17B9F340C0,2017,35025,Wondax Asian Grocery, ,20 Gadigal Ave,Zetland,NSW,1210,"20 Gadigal Ave, Zetland NSW 2017",02 8069 2578,-33.904086,151.212731,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35025
0101000020E61000004BCB48BDA7E6624017EDF1423AF040C0,2000,35031,EzyMart Liverpool St, ,127 Liverpool St,Sydney,NSW,1211,"127 Liverpool St, Sydney NSW 2000",0404 026 951,-33.876778,151.207976,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35031
0101000020E61000008ACA863595DD6240DF8096AE60ED40C0,2164,35032,Dublin St Newsagency,Shop 2,66 Dublin St,Smithfield,NSW,1212,"66 Dublin St, Smithfield NSW 2164",02 9604 8039,-33.854513,150.924464,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35032
0101000020E61000001C2785790FDC6240F240649126F040C0,2176,35033,Edensor Park Newsagency,Shop 11,205-215 Edensor Rd,Edensor Park,NSW,1213,"205-215 Edensor Rd, Edensor Park NSW 2176",02 9610 2222,-33.876177,150.876889,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35033
0101000020E610000076A4FACEAFDB62405F0A0F9A5DEF40C0,2176,35034,Foodworks Abbotsbury, ,60-68 Stockdale Cres,Abbotsbury,NSW,1214,"60-68 Stockdale Cres, Abbotsbury NSW 2176",02 9823 0355,-33.870044,150.865211,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35034
0101000020E610000039BE518645E662408BEBCEC941F140C0,2008,35045,Orange Supermarket, ,1 Shepherd St,Chippendale,NSW,1215,"1 Shepherd St, Chippendale NSW 2008",02 9211 5002,-33.8848202,151.1959869,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35045
0101000020E610000031C2CA57F8E362406DC6EA0800FC40C0,2218,35046,Carlton Newsagency,,322 Railway Pde,Carlton,NSW,1216,"322 Railway Pde, Carlton NSW 2218",02 9587 3879,-33.968751063,151.1240653,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35046
0101000020E6100000787FEC9083E462403779766BECF740C0,2205,35047,Elzein Mixed Business, ,85 Wollongong Rd,Arncliffe,NSW,1217,"85 Wollongong Rd, Arncliffe NSW 2205",02 9597 2430,-33.936902459,151.141060316,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35047
0101000020E610000017D522A218E06240A5F9635A9BE840C0,2150,35049,Newsagency on 2,"Shop K206a, Westfield Parramatta",159-175 Church St,Parramatta,NSW,1218,"Westfield Parramatta, 159-175 Church St, Parramatta NSW 2150",02 9687 7770,-33.817241,151.003007,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35049
0101000020E6100000A017EE5C18E062407E02284696E840C0,2150,35051,Newsagency on 3,"Shop 3006, Westfield Parramatta",159-175 Church St,Parramatta,NSW,1219,"Westfield Parramatta, 159-175 Church St, Parramatta NSW 2150",02 9806 9389,-33.817086,151.002974,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35051
0101000020E61000000ABFD4CF1BE06240315A475513E840C0,2150,35053,NSW Convenience Store, ,253 Church St,Parramatta,NSW,1220,"253 Church St, Parramatta NSW 2150",02 9687 2255,-33.81309,151.003395,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35053
0101000020E610000002DD360A5BE062405B311C0299EA40C0,2142,35060,King of the Pack Granville,,2 South St,Granville,NSW,1221,"2 South St, Granville NSW 2142",0421 821 659,-33.832794441,151.011113269,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35060
0101000020E6100000C25EAF501EE462404E2584C06AE140C0,2073,35061,West Pymble Newsagency,Shop 12,Phillip Mall,West Pymble,NSW,1222,"Phillip Mall, West Pymble NSW 2073",02 9498 5550,-33.761070313,151.128700583,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35061
0101000020E61000007346393D14E562409CB7FB66ACF440C0,2204,35063,Marrickville Newsagency, ,169 Marrickville Rd,Marrickville,NSW,1223,"169 Marrickville Rd, Marrickville NSW 2204",02 9560 5326,-33.9115113,151.1587206,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35063
0101000020E610000090738E465DE06240287CB60E0EF640C0,2200,35069,Condell Park Newsagency,,48 Simmat Ave,Condell Park,NSW,1224,"48 Simmat Ave, Condell Park NSW 2200",02 9790 6225,-33.922304,151.011386183,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35069
0101000020E6100000106309D3C6E76240D2745524CFF540C0,2031,35075,The Spot Newsagency, ,28 St Pauls St,Randwick,NSW,1225,"28 St Pauls St, Randwick NSW 2031",02 9399 3962,-33.92038397,151.243020552,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35075
0101000020E6100000E753C72AA5E362403DE76ED74BEF40C0,2046,35082,Cincotta Discount Chemist Burwood, ,213-235 Parramatta Rd,Five Dock,NSW,1226,"213-235 Parramatta Rd, Five Dock NSW 2046",02 9745 6375,-33.869502,151.113912,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35082
0101000020E6100000CC45D7E0E8DD6240325D8F8F84F240C0,2166,35087,Always Satisfy Electronics,Shop 1,105-107 John St,Cabramatta,NSW,1227,"105-107 John St, Cabramatta NSW 2166",0432 636 468,-33.894670434,150.934677525,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35087
0101000020E610000092592A60ECDD62403A2D751989F240C0,2166,35088,"Always Satisfy Phone, Electronic & Digital Bargain",Shop 7,101-103 John St,Cabramatta,NSW,1228,"101-103 John St, Cabramatta NSW 2166",02 8764 8176,-33.894808943,150.935104449,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35088
0101000020E6100000A6736EA892D96240E18BF930F00C41C0,2560,35089,CTC Rosemeadow,Shop 10,Cnr Copperfield Dr & Thomas Rose Dr,Rosemeadow,NSW,1229,"Cnr Copperfield Dr & Thomas Rose Dr, Rosemeadow NSW 2560",02 4625 0007,-34.101080057,150.79915258,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35089
0101000020E6100000A7C0806019D56240DB7BF8FF5FE040C0,2750,35090,CTC Emu Plains,"Shop 24, Lennox Shopping Centre",Cnr Great Western Hwy & Lawson St,Emu Plains,NSW,1230,"Lennox Shopping Centre, Cnr Great Western Hwy & Lawson St, Emu Plains NSW 2750",02 4735 7260,-33.752929684,150.659347774,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35090
0101000020E6100000C59B2D0767E162408FB6C4A6A2EE40C0,2141,35092,Lidcombe Newsagency, ,19 Joseph St,Lidcombe,NSW,1231,"19 Joseph St, Lidcombe NSW 2141",02 9649 7063,-33.864338728,151.043826665,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35092
0101000020E61000007822C09D0FDA6240DC12149A7F0841C0,2560,35096,King of the Pack Campbelltown,Shop 306 ,147 Queen St,Campbelltown,NSW,1232,"147 Queen St, Campbelltown NSW 2560",02 4628 4029,-34.0663941,150.814406276,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35096
0101000020E61000001032DAF4F1E26240A0713CFABAED40C0,2137,35097,North Strathfield Newsagency, ,189 Concord Rd,North Strathfield,NSW,1233,"189 Concord Rd, North Strathfield NSW 2137",02 9743 2244,-33.8572686,151.0920357,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35097
0101000020E61000005A826B7201E16240F41801EFC6EC40C0,2144,35098,Auburn Central Newsagency,"Shop Q23, Auburn Central",Cnr Queen St & Harrow Rd,Auburn,NSW,1234,"Auburn Central, Cnr Queen St & Harrow Rd, Auburn NSW 2144",02 9643 5534,-33.849820972,151.03142663,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35098
0101000020E610000081201506A2E66240302C17DB78EB40C0,2060,35099,Greenwood Newsagency,"Shop M5, Greenwood Shopping Centre",36 Blue St,North Sydney,NSW,1235,"Greenwood Plaza, 36 Blue St, North Sydney NSW 2060",02 9964 9378,-33.839625727,151.207278291,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35099
0101000020E610000092AE94C3C9E062407EE4D1EB21F440C0,2199,35100,Yagoona Railway Bookstall,Yagoona Station,Hume Hwy,Yagoona,NSW,1236,"Yagoona Station, Hume Hwy, Yagoona NSW 2199",02 9793 1908,-33.907285192,151.024629393,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35100
0101000020E61000003FFDF0BEADD86240724069AD0AF940C0,2557,35105,Top Drops Rossmore,,832-850 Bringelly Rd,Rossmore,NSW,1237,"832-850 Bringelly Rd, Rossmore NSW 2557",02 9606 6476,-33.945638348,150.771209212,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35105
0101000020E6100000DA2D0ED6DBE26240BAA9C503B1F540C0,2192,35107,TSG Belmore, ,426 Burwood Rd,Belmore,NSW,1238,"426 Burwood Rd, Belmore NSW 2192",02 9740 3310,-33.919464561,151.089335468,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35107
0101000020E61000004B70C43C46D6624048704EE567E040C0,2750,35135,AFRO Varieties Hair & Beauty,Shop 6,483 High St,Penrith,NSW,1239,"483 High St, Penrith NSW 2750",02 4722 9009,-33.753170646,150.696073898,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35135
0101000020E6100000D1282A0903E162404AF1AA34CDEC40C0,2144,35136,CTC Auburn Central,"Shop Q9, Auburn Central",Cnr Queen St & Harrow Rd,Auburn,NSW,1240,"Auburn Central, Cnr Queen St & Harrow Rd, Auburn NSW 2144",0402 644 625,-33.850012382,151.031620581,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35136
0101000020E61000008196256F9DDF6240AA42B2696DE740C0,2145,35140,Robins Nest Newsagency,,24-26 Railway Pde,Westmead,NSW,1241,"24-26 Railway Pde, Westmead NSW 2145",02 9635 5734,-33.808026516,150.987968038,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35140
0101000020E6100000732DC2630BF362408830F06F9F8140C0,2283,35141,Toronto Town Square News,Toronto Town Square,Courthouse Lane,Toronto,NSW,1242,"Toronto Town Square, Courthouse Lane, Toronto NSW 2283",02 4950 4688,-33.012678139,151.595140342,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35141
0101000020E6100000F161A0B2A4E6624096A19EFC65F140C0,2010,35146,Devonshire Street Newsagency, ,70 Devonshire St,Surry Hills,NSW,1243,"70 Devonshire St, Surry Hills NSW 2010",02 9211 5483,-33.88592489,151.207604707,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35146
0101000020E6100000DA5D3F7B80E26240C3ECC34CABDD40C0,2120,35152,Bookstall Thornleigh Railway Station, ,85 The Esplanade,Thornleigh,NSW,1244,"85 The Esplanade, Thornleigh NSW 2120",02 9484 1331,-33.731790157,151.078183769,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35152
0101000020E61000000FF3575BA0E6624070D701C6E9EE40C0,2000,35153,City Convenience Store George St, ,327-329 George St,Sydney,NSW,1245,"327-329 George St, Sydney NSW 2000",02 9280 0125,-33.8665092,151.207074806,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35153
0101000020E61000002B493BC1D0E2624007CD53C278E940C0,2138,35164,Rhodes Mini Mart Cafe,Shop 2,328 Point Park St,Rhodes,NSW,1246,"328 Point Park St, Rhodes NSW 2138",02 9739 6446,-33.823997775,151.087982765,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35164
0101000020E61000003E893A39E4E462402E32803EB1E040C0,2072,35172,Gordon Newsagency, ,757 Pacific Hwy,Gordon,NSW,1247,"757 Pacific Hwy, Gordon NSW 2072",02 9498 2021,-33.755409062,151.15285932,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35172
0101000020E6100000705172F6AAE36240C5ECCFBF09E740C0,2112,35173,INMI, ,128 Quarry Rd,Ryde,NSW,1248,"128 Quarry Rd, Ryde NSW 2112",02 9807 3843,-33.804985024,151.114619468,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35173
0101000020E6100000F629B58185DE6240B33AB8C2DBF240C0,2166,35174,Lansvale Newsagency,Shop 9,210-216 Hume Hwy,Lansvale,NSW,1249,"210-216 Hume Hwy, Lansvale NSW 2166",02 9724 7037,-33.897331562,150.953797201,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35174
0101000020E610000005056604A2E56240159449DD73E040C0,2071,35176,East Killara Bakery,Shop 10,50 Koola Ave,East Killara,NSW,1250,"50 Koola Ave, East Killara NSW 2071",0403 852 896,-33.753535901,151.176027488,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35180
0101000020E6100000F63229BC86DF62402286A1FE08E840C0,2145,35182,Bangla News,Shop 8,74 Hawkesbury Rd,Westmead,NSW,1251,"74 Hawkesbury Rd, Westmead NSW 2145",02 9687 0050,-33.812774495,150.985197144,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35182
0101000020E610000039E6BBE239E66240120D64D350E940C0,2065,35185,King of the Pack St Leonards,"Shop 5 P4, Forum Plaza",201 Pacific Hwy,St Leonards,NSW,1252,"Forum Plaza, 201 Pacific Hwy, St Leonards NSW 2065",02 9834 2242,-33.822779106,151.194566123,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35185
0101000020E610000071C79BFC96DE6240032670EB6EE640C0,2145,35186,Metro Petroleum Pendle Hill, ,229 Wentworth Ave,Pendle Hill,NSW,1253,"229 Wentworth Ave, Pendle Hill NSW 2145",02 9688 2089,-33.80026,150.955931,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35186
0101000020E6100000342FEFC05CDE6240C701474469F740C0,2170,35187,Nextra Moorebank,"Shop 22, Moorebank Shopping Centre",Stockton Ave,Moorebank,NSW,1254,"Moorebank Shopping Centre, Stockton Ave, Moorebank NSW 2170",02 9602 1412,-33.932899985,150.948822467,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35187
0101000020E61000006B6281AFF8E46240BFF591F6A7F440C0,2204,35191,Banana Joe's Foodworks,,258 Illawarra Rd,Marrickville,NSW,1255,"258 Illawarra Rd, Marrickville NSW 2204",02 9559 7064,-33.911375829,151.155357125,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35191
0101000020E6100000BB9AAEBAFDE462403D40509E94F440C0,2204,35192,TSG Marrickville, ,238 Illawarra Rd,Marrickville,NSW,1256,"238 Illawarra Rd, Marrickville NSW 2204",02 9573 0405,-33.910785474,151.155972806,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35192
0101000020E610000022895E46F1E46240AE1A3A2CC3F440C0,2204,35193,Annand Travel, ,300 Illawarra Rd,Marrickville,NSW,1257,"300 Illawarra Rd, Marrickville NSW 2204",02 9558 6644,-33.9122062,151.1544525,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35193
0101000020E61000009D33FD6DAAE462408E6A227DA4F540C0,2204,35195,Village Grocery, ,529 Illawarra Rd,Marrickville,NSW,1258,"529 Illawarra Rd, Marrickville NSW 2204",02 9559 3121,-33.9190823,151.1458044,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35195
0101000020E6100000542FC744FDE462409CCEDEB189F440C0,2204,35204,Cignall Marrickville,Shop 2,296 Marrickville Rd,Marrickville,NSW,1259,"296 Marrickville Rd, Marrickville NSW 2204",02 9560 1888,-33.910452112,151.155916585,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35204
0101000020E6100000E40260D49FDC6240FE974F7C93E340C0,2148,35255,Walters Rd Newsagency,,74E Walters Rd,Blacktown,NSW,1260,"74E Walters Rd, Blacktown NSW 2148",02 9622 3082,-33.777938403,150.894510448,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35255
0101000020E61000005A419967E1E562405B19EFEF75E740C0,2064,35256,Spar Artarmon, ,120 Hampden Rd,Artarmon,NSW,1261,"120 Hampden Rd, Artarmon NSW 2064",02 9411 3174,-33.808286659,151.18376522,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35256
0101000020E61000007FC3282E15DF6240007CD1CD67E740C0,2145,35263,Wentworthville Newsagency,Shop 2,42 Dunmore St,Wentworthville,NSW,1262,"42 Dunmore St, Wentworthville NSW 2145",02 9636 3670,-33.807855346,150.971335487,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35263
0101000020E61000008B21EF0B1EE1624000B672E5A2F540C0,2200,35264,Restwell Newsagency, ,17 Restwell St,Bankstown,NSW,1263,"17 Restwell St, Bankstown NSW 2200",02 9709 3583,-33.9190337,151.0349178,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35264
0101000020E610000003B6DECA1DDB6240EA1AFDCD634741C0,2230,35265,Centre Health IGA,Shop 2,9-25 Captain Cook Dr,Barrack Heights,NSW,1264,"9-25 Captain Cook Dr, Barrack Heights NSW 2230",02 4295 6515,-34.557733296,150.847386775,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35265
0101000020E610000058CE4345E3E16240438ED8E7A4F240C0,2190,35277,Chullora Newsagency,,342 Waterloo Rd,Greenacre,NSW,1265,"342 Waterloo Rd, Greenacre, NSW 2190",02 9642 3921,-33.895657521,151.058992989,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35277
0101000020E6100000299C5922A2D6624071674ADE85E140C0,2750,35278,Foodworks Nepean,,114-116 Stafford St,Penrith,NSW,1266,"114-116 Stafford St, Penrith NSW 2750",02 4732 1946,-33.761897837,150.70729177,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35278
0101000020E61000006C1F55C1C6DE6240F2F7D4AF49F640C0,2170,35279,Governor Macquarie Drive Newsagency,Shop 3,46 Governor Macquarie Dr,Chipping Norton,NSW,1267,"46 Governor Macquarie Dr, Chipping Norton NSW 2170",02 9755 1069,-33.924123744,150.96176211,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35279
0101000020E61000000F8A9C74D1E66240FB1AEEC8FDF240C0,2017,35280,Lucky 7 Mini Mart, ,22 Crystal St,Waterloo,NSW,1268,"22 Crystal St, Waterloo NSW 2017",02 8399 3848,-33.8983699,151.2130683,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35280
0101000020E610000028E54675E0DC6240D0CCE4B2C9E140C0,2148,35281,Metro Petroleum Blacktown, ,69 Richmond Rd,Blacktown,NSW,1269,"69 Richmond Rd, Blacktown NSW 2148",0400 100 368,-33.763967859,150.902399672,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35281
0101000020E6100000B426E30646E36240D1AC5DF4840441C0,2228,35282,Miranda Fair Newsagency,Westfield Miranda,600 Kingsway,Miranda,NSW,1270,"Westfield Miranda, 600 Kingsway, Miranda NSW 2228",02 9526 5185,-34.035307451,151.102298206,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35282
0101000020E6100000A0FEE31FCEDF6240D01F7C2318F340C0,2197,35300,Bass Hill Plaza Newsagency,"Shop 27, Bass Hill Plaza",753 Hume Hwy,Bass Hill,NSW,1271,"Bass Hill Plaza, 753 Hume Hwy, Bass Hill NSW 2197",02 9728 2509,-33.899174152,150.993911691,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35300
0101000020E6100000A1FAD49F07DA62401BD85088C50A41C0,2560,35303,Bradbury Newsagency,"Shop 10a, Bradbury Shopping Centre",The Parkway,Bradbury,NSW,1272,"Bradbury Shopping Centre, The Parkway, Bradbury NSW 2560",02 4625 3182,-34.084153213,150.813430706,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35303
0101000020E61000006131D67694E662405AB97AC290F040C0,2000,35304,Capitol Computer,Shop G3,730-742 George St,Sydney,NSW,1273,"730-742 George St, Sydney NSW 2000",02 9281 8890,-33.879417715,151.205623072,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35304
0101000020E610000086B5E7E8A7E662405F324404D2EE40C0,2000,35305,King of the Pack Sydney, ,7 Hunter St,Sydney,NSW,1274,"7 Hunter St, Sydney NSW 2000",02 9223 0566,-33.8657842,151.2079968,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35305
0101000020E6100000404862BEC6E5624077B33427D7F340C0,2042,35306,Newtown Fruit Grocery Market, ,575 King St,Newtown,NSW,1275,"575 King St, Newtown NSW 2042",02 9516 4778,-33.905003453,151.180510704,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35306
0101000020E6100000DB6E826F9AE66240C6BE64E3C1F040C0,2000,35307,City Convenience Store Pitt St, ,453 Pitt St,Haymarket,NSW,1276,"453 Pitt St, Haymarket NSW 2000",02 8065 8022,-33.880917,151.206352,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35307
0101000020E6100000D38A2A54ABE66240130A9F1AE0EE40C0,2000,35310,Hunter Connection Tobacconist,Hunter Connection,109 Pitt St,Sydney,NSW,1277,"Hunter Connection, 109 Pitt St, Sydney NSW 2000",02 9232 7216,-33.866214111,151.208414157,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35310
0101000020E610000028D53E1D0FE6624059DAA9B9DCF040C0,2037,35311,EzyMart Glebe, ,131-145 Glebe Point Rd,Glebe,NSW,1278,"131-145 Glebe Point Rd, Glebe NSW 2037",02 9518 5633,-33.881736,151.189345,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35311
0101000020E61000005F344AE835E362408FAEF03350DE40C0,2060,35312,Fine Wine Fine Food,,176 Fox Valley Rd,Wahroonga ,NSW,1279,"176 Fox Valley Rd, Wahroonga  NSW 2060",02 9489 5314,-33.736822598,151.100330491,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35312
0101000020E61000008275A7317DDF6240E10AC0F0DEF440C0,2198,35313,Georges Hall Newsagency & Cafe,Shop 3,195 Birdwood Rd,Georges Hall,NSW,1280,"195 Birdwood Rd, Georges Hall NSW 2198",02 9724 4168,-33.913053602,150.984032466,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35313
0101000020E6100000CEEFE29A0EE46240D759B3E956FC40C0,2218,35416,Carlton 1 Stop Shop,,43 Jubilee Ave,Carlton,NSW,1306,"43 Jubilee Ave, Carlton NSW 2218",02 9553 9488,-33.971402371,151.12678284,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35416
0101000020E61000009D64804BBDDC6240C76D99AB9D3341C0,2500,35314,The Matchbox,"Lobby, Enterprise 1 Building, UOW Innovation Campus",Innovation Way,North Wollongong,NSW,1281,"Enterprise 1 Building, UOW Innovation Campus, Innovation Way, North Wollongong NSW 2500",02 4285 2851,-34.403249216,150.898107291,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35314
0101000020E6100000B0D5F57671DA62402891BEF513E140C0,2770,35315,UC Store,,50 Morehead Ave,Mount Druitt,NSW,1282,"50 Morehead Ave, Mount Druitt NSW 2770",02 9675 6573,-33.758421629,150.82635067,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35315
0101000020E610000011A2007AFFDC624073729B7D99E240C0,2148,35350,BK Newswest,Westpoint Shopping Centre ,17 Patrick St,Blacktown,NSW,1283,"Westpoint Shopping Centre, 17 Patrick St, Blacktown NSW 2148",02 9676 6473,-33.770309163,150.906186105,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35350
